Mod:Item:MetaData, Localized Name
tconstruct:bow_limb:0, Синеслизнев. плечо лука
tconstruct:bow_limb:0, Огнеслизнев. плечо лука
tconstruct:bow_limb:0, Адокаменн. плечо лука
tconstruct:bow_limb:0, Кобальтов. плечо лука
tconstruct:bow_limb:0, Ардитов. плечо лука
tconstruct:bow_limb:0, Маньюлинов. плечо лука
tconstruct:bow_limb:0, Медн. плечо лука
tconstruct:bow_limb:0, Бронзов. плечо лука
tconstruct:bow_limb:0, Свинцов. плечо лука
tconstruct:bow_limb:0, Серебрян. плечо лука
tconstruct:bow_limb:0, Электрумов. плечо лука
tconstruct:bow_limb:0, Стальн. плечо лука
tconstruct:bow_limb:0, Infinity плечо лука
tconstruct:bow_limb:0, Certus Quartz плечо лука
tconstruct:bow_limb:0, Malachite плечо лука
tconstruct:bow_limb:0, Alumite плечо лука
tconstruct:bow_limb:0, Fluix Crystal плечо лука
tconstruct:bow_limb:0, Peridot плечо лука
tconstruct:bow_limb:0, Amber плечо лука
tconstruct:bow_limb:0, Desh плечо лука
tconstruct:bow_limb:0, Nickel плечо лука
tconstruct:bow_limb:0, Emerald плечо лука
tconstruct:bow_string:0, Душа тетива
tconstruct:bow_string:0, Нитяная тетива
tconstruct:bow_string:0, Слизнелозная тетива
tconstruct:bow_string:0, material.slimevine_blue.prefix
tconstruct:bow_string:0, Из лозы тетива
tconstruct:arrow_head:0, Наэлектризованная наконечник
tconstruct:arrow_head:0, Энергетический наконечник
tconstruct:arrow_head:0, Вибрирующий наконечник
tconstruct:arrow_head:0, Красный наконечник
tconstruct:arrow_head:0, Проводящее наконечник
tconstruct:arrow_head:0, Пульсирующее наконечник
tconstruct:arrow_head:0, Тёмная наконечник
tconstruct:arrow_head:0, Душа наконечник
tconstruct:arrow_head:0, наконечник из Края
tconstruct:arrow_head:0, Fake-Iron наконечник
tconstruct:arrow_head:0, Деревянн. наконечник
tconstruct:arrow_head:0, Каменн. наконечник
tconstruct:arrow_head:0, Кремнев. наконечник
tconstruct:arrow_head:0, Кактусов. наконечник
tconstruct:arrow_head:0, Костян. наконечник
tconstruct:arrow_head:0, Обсидианов. наконечник
tconstruct:arrow_head:0, Призмаринов. наконечник
tconstruct:arrow_head:0, Эндеровск. наконечник
tconstruct:arrow_head:0, Бумажн. наконечник
tconstruct:arrow_head:0, Губочн. наконечник
tconstruct:arrow_head:0, Огнедерев. наконечник
tconstruct:arrow_head:0, Железн. наконечник
tconstruct:arrow_head:0, Свиностальн. наконечник
tconstruct:arrow_head:0, Слизестальн. наконечник
tconstruct:arrow_head:0, Слизнев. наконечник
tconstruct:arrow_head:0, Синеслизнев. наконечник
tconstruct:arrow_head:0, Огнеслизнев. наконечник
tconstruct:arrow_head:0, Адокаменн. наконечник
tconstruct:arrow_head:0, Кобальтов. наконечник
tconstruct:arrow_head:0, Ардитов. наконечник
tconstruct:arrow_head:0, Маньюлинов. наконечник
tconstruct:arrow_head:0, Медн. наконечник
tconstruct:arrow_head:0, Бронзов. наконечник
tconstruct:arrow_head:0, Свинцов. наконечник
tconstruct:arrow_head:0, Серебрян. наконечник
tconstruct:arrow_head:0, Электрумов. наконечник
tconstruct:arrow_head:0, Стальн. наконечник
tconstruct:arrow_head:0, Aluminium наконечник
tconstruct:arrow_head:0, Chrome наконечник
tconstruct:arrow_head:0, Iridium наконечник
tconstruct:arrow_head:0, Manganese наконечник
tconstruct:arrow_head:0, Molybdenum наконечник
tconstruct:arrow_head:0, Neodymium наконечник
tconstruct:arrow_head:0, Darmstadtium наконечник
tconstruct:arrow_head:0, Osmium наконечник
tconstruct:arrow_head:0, Palladium наконечник
tconstruct:arrow_head:0, Thorium наконечник
tconstruct:arrow_head:0, Titanium наконечник
tconstruct:arrow_head:0, Tungsten наконечник
tconstruct:arrow_head:0, Uranium наконечник
tconstruct:arrow_head:0, Uranium-235 наконечник
tconstruct:arrow_head:0, Brass наконечник
tconstruct:arrow_head:0, Invar наконечник
tconstruct:arrow_head:0, Magnalium наконечник
tconstruct:arrow_head:0, Stainless Steel наконечник
tconstruct:arrow_head:0, Ultimet наконечник
tconstruct:arrow_head:0, Wrought Iron наконечник
tconstruct:arrow_head:0, Osmiridium наконечник
tconstruct:arrow_head:0, Sterling Siver наконечник
tconstruct:arrow_head:0, Rose Gold наконечник
tconstruct:arrow_head:0, Black Bronze наконечник
tconstruct:arrow_head:0, Bismuth Bronze наконечник
tconstruct:arrow_head:0, Black Steel наконечник
tconstruct:arrow_head:0, Red Steel наконечник
tconstruct:arrow_head:0, Blue Steel наконечник
tconstruct:arrow_head:0, Damascus Steel наконечник
tconstruct:arrow_head:0, Tungstensteel наконечник
tconstruct:arrow_head:0, Cobalt Brass наконечник
tconstruct:arrow_head:0, Tungsten Carbide наконечник
tconstruct:arrow_head:0, Vanadiumsteel наконечник
tconstruct:arrow_head:0, HSS-G наконечник
tconstruct:arrow_head:0, HSS-E наконечник
tconstruct:arrow_head:0, HSS-S наконечник
tconstruct:arrow_head:0, Naquadah наконечник
tconstruct:arrow_head:0, Naquadah Alloy наконечник
tconstruct:arrow_head:0, Enriched Naquadah наконечник
tconstruct:arrow_head:0, Tritanium наконечник
tconstruct:arrow_head:0, Duranium наконечник
tconstruct:arrow_head:0, Enderium наконечник
tconstruct:arrow_head:0, Neutronium наконечник
tconstruct:arrow_head:0, Blue Topaz наконечник
tconstruct:arrow_head:0, Diamond наконечник
tconstruct:arrow_head:0, Emerald наконечник
tconstruct:arrow_head:0, Green Sapphire наконечник
tconstruct:arrow_head:0, Ruby наконечник
tconstruct:arrow_head:0, Sapphire наконечник
tconstruct:arrow_head:0, Tanzanite наконечник
tconstruct:arrow_head:0, Topaz наконечник
tconstruct:arrow_head:0, Olivine наконечник
tconstruct:arrow_head:0, Opal наконечник
tconstruct:arrow_head:0, Amethyst наконечник
tconstruct:arrow_head:0, Red Garnet наконечник
tconstruct:arrow_head:0, Yellow Garnet наконечник
tconstruct:arrow_head:0, Vinteum наконечник
tconstruct:arrow_head:0, Infinity наконечник
tconstruct:arrow_head:0, Certus Quartz наконечник
tconstruct:arrow_head:0, Malachite наконечник
tconstruct:arrow_head:0, Alumite наконечник
tconstruct:arrow_head:0, Fluix Crystal наконечник
tconstruct:arrow_head:0, Peridot наконечник
tconstruct:arrow_head:0, Amber наконечник
tconstruct:arrow_head:0, Desh наконечник
tconstruct:arrow_head:0, Nickel наконечник
tconstruct:arrow_head:0, Emerald наконечник
tconstruct:arrow_shaft:0, Деревянн. древко стрелы
tconstruct:arrow_shaft:0, Костян. древко стрелы
tconstruct:arrow_shaft:0, Огненное древко стрелы
tconstruct:arrow_shaft:0, Тростниковое древко стрелы
tconstruct:arrow_shaft:0, Ледяное древко стрелы
tconstruct:arrow_shaft:0, Стержня Края древко стрелы
tconstruct:arrow_shaft:0, TNT древко стрелы
tconstruct:arrow_shaft:0, Amber древко стрелы
tconstruct:fletching:0, Перьевое оперение
tconstruct:fletching:0, Слизнелиственное оперение
tconstruct:fletching:0, material.slimeleaf_blue.prefix
tconstruct:fletching:0, material.slimeleaf_blue.prefix
tconstruct:fletching:0, Лиственное оперение
tconstruct:fletching:0, Nickel оперение
tconstruct:bolt_core:0, Дерево-Железо стержень болта
tconstruct:bolt_core:0, Кость-Железо стержень болта
tconstruct:bolt_core:0, Огненный стержень-Железо стержень болта
tconstruct:bolt_core:0, Тростник-Железо стержень болта
tconstruct:bolt_core:0, Лёд-Железо стержень болта
tconstruct:bolt_core:0, Стержень Края-Железо стержень болта
tconstruct:bolt_core:0, TNT-Железо стержень болта
tconstruct:bolt_core:0, Amber-Железо стержень болта
tconstruct:tooltables:0, Инженерный верстак
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
tconstruct:tooltables:1, Стол для вырезки схем
