Mod:Item:MetaData, Localized Name
tconstruct:sword_blade:0, Peridot Sword Blade
tconstruct:sword_blade:0, Amber Sword Blade
tconstruct:sword_blade:0, Desh Sword Blade
tconstruct:sword_blade:0, Nickel Sword Blade
tconstruct:sword_blade:0, Emerald Sword Blade
tconstruct:large_sword_blade:0, Electrical Large Sword Blade
tconstruct:large_sword_blade:0, Energetic Large Sword Blade
tconstruct:large_sword_blade:0, Vibrant Large Sword Blade
tconstruct:large_sword_blade:0, Red Large Sword Blade
tconstruct:large_sword_blade:0, Conductive Large Sword Blade
tconstruct:large_sword_blade:0, Pulsating Large Sword Blade
tconstruct:large_sword_blade:0, Dark Large Sword Blade
tconstruct:large_sword_blade:0, Souled Large Sword Blade
tconstruct:large_sword_blade:0, Large Sword Blade of the End
tconstruct:large_sword_blade:0, Fake-Iron Large Sword Blade
tconstruct:large_sword_blade:0, Wooden Large Sword Blade
tconstruct:large_sword_blade:0, Stone Large Sword Blade
tconstruct:large_sword_blade:0, Flint Large Sword Blade
tconstruct:large_sword_blade:0, Cactus Large Sword Blade
tconstruct:large_sword_blade:0, Bone Large Sword Blade
tconstruct:large_sword_blade:0, Obsidian Large Sword Blade
tconstruct:large_sword_blade:0, Prismarine Large Sword Blade
tconstruct:large_sword_blade:0, End Large Sword Blade
tconstruct:large_sword_blade:0, Paper Large Sword Blade
tconstruct:large_sword_blade:0, Sponge Large Sword Blade
tconstruct:large_sword_blade:0, Firewood Large Sword Blade
tconstruct:large_sword_blade:0, Iron Large Sword Blade
tconstruct:large_sword_blade:0, Pig Iron Large Sword Blade
tconstruct:large_sword_blade:0, Knightslime Large Sword Blade
tconstruct:large_sword_blade:0, Slime Large Sword Blade
tconstruct:large_sword_blade:0, Slime Large Sword Blade
tconstruct:large_sword_blade:0, Magma Slime Large Sword Blade
tconstruct:large_sword_blade:0, Netherrack Large Sword Blade
tconstruct:large_sword_blade:0, Cobalt Large Sword Blade
tconstruct:large_sword_blade:0, Ardite Large Sword Blade
tconstruct:large_sword_blade:0, Manyullyn Large Sword Blade
tconstruct:large_sword_blade:0, Copper Large Sword Blade
tconstruct:large_sword_blade:0, Bronze Large Sword Blade
tconstruct:large_sword_blade:0, Lead Large Sword Blade
tconstruct:large_sword_blade:0, Silver Large Sword Blade
tconstruct:large_sword_blade:0, Electrum Large Sword Blade
tconstruct:large_sword_blade:0, Steel Large Sword Blade
tconstruct:large_sword_blade:0, Infinity Large Sword Blade
tconstruct:large_sword_blade:0, Sapphire Large Sword Blade
tconstruct:large_sword_blade:0, Amethyst Large Sword Blade
tconstruct:large_sword_blade:0, Certus Quartz Large Sword Blade
tconstruct:large_sword_blade:0, Topaz Large Sword Blade
tconstruct:large_sword_blade:0, Tanzanite Large Sword Blade
tconstruct:large_sword_blade:0, Malachite Large Sword Blade
tconstruct:large_sword_blade:0, Invar Large Sword Blade
tconstruct:large_sword_blade:0, Alumite Large Sword Blade
tconstruct:large_sword_blade:0, Iridium Large Sword Blade
tconstruct:large_sword_blade:0, Fluix Crystal Large Sword Blade
tconstruct:large_sword_blade:0, Ruby Large Sword Blade
tconstruct:large_sword_blade:0, Peridot Large Sword Blade
tconstruct:large_sword_blade:0, Amber Large Sword Blade
tconstruct:large_sword_blade:0, Desh Large Sword Blade
tconstruct:large_sword_blade:0, Nickel Large Sword Blade
tconstruct:large_sword_blade:0, Emerald Large Sword Blade
tconstruct:hammer_head:0, Electrical Hammer Head
tconstruct:hammer_head:0, Energetic Hammer Head
tconstruct:hammer_head:0, Vibrant Hammer Head
tconstruct:hammer_head:0, Red Hammer Head
tconstruct:hammer_head:0, Conductive Hammer Head
tconstruct:hammer_head:0, Pulsating Hammer Head
tconstruct:hammer_head:0, Dark Hammer Head
tconstruct:hammer_head:0, Souled Hammer Head
tconstruct:hammer_head:0, Hammer Head of the End
tconstruct:hammer_head:0, Fake-Iron Hammer Head
tconstruct:hammer_head:0, Wooden Hammer Head
tconstruct:hammer_head:0, Stone Hammer Head
tconstruct:hammer_head:0, Flint Hammer Head
tconstruct:hammer_head:0, Cactus Hammer Head
tconstruct:hammer_head:0, Bone Hammer Head
tconstruct:hammer_head:0, Obsidian Hammer Head
tconstruct:hammer_head:0, Prismarine Hammer Head
tconstruct:hammer_head:0, End Hammer Head
tconstruct:hammer_head:0, Paper Hammer Head
tconstruct:hammer_head:0, Sponge Hammer Head
tconstruct:hammer_head:0, Firewood Hammer Head
tconstruct:hammer_head:0, Iron Hammer Head
tconstruct:hammer_head:0, Pig Iron Hammer Head
tconstruct:hammer_head:0, Knightslime Hammer Head
tconstruct:hammer_head:0, Slime Hammer Head
tconstruct:hammer_head:0, Slime Hammer Head
tconstruct:hammer_head:0, Magma Slime Hammer Head
tconstruct:hammer_head:0, Netherrack Hammer Head
tconstruct:hammer_head:0, Cobalt Hammer Head
tconstruct:hammer_head:0, Ardite Hammer Head
tconstruct:hammer_head:0, Manyullyn Hammer Head
tconstruct:hammer_head:0, Copper Hammer Head
tconstruct:hammer_head:0, Bronze Hammer Head
tconstruct:hammer_head:0, Lead Hammer Head
tconstruct:hammer_head:0, Silver Hammer Head
tconstruct:hammer_head:0, Electrum Hammer Head
tconstruct:hammer_head:0, Steel Hammer Head
tconstruct:hammer_head:0, Infinity Hammer Head
tconstruct:hammer_head:0, Sapphire Hammer Head
tconstruct:hammer_head:0, Amethyst Hammer Head
tconstruct:hammer_head:0, Certus Quartz Hammer Head
tconstruct:hammer_head:0, Topaz Hammer Head
tconstruct:hammer_head:0, Tanzanite Hammer Head
tconstruct:hammer_head:0, Malachite Hammer Head
tconstruct:hammer_head:0, Invar Hammer Head
tconstruct:hammer_head:0, Alumite Hammer Head
tconstruct:hammer_head:0, Iridium Hammer Head
tconstruct:hammer_head:0, Fluix Crystal Hammer Head
tconstruct:hammer_head:0, Ruby Hammer Head
tconstruct:hammer_head:0, Peridot Hammer Head
tconstruct:hammer_head:0, Amber Hammer Head
tconstruct:hammer_head:0, Desh Hammer Head
tconstruct:hammer_head:0, Nickel Hammer Head
tconstruct:hammer_head:0, Emerald Hammer Head
tconstruct:excavator_head:0, Electrical Excavator Head
tconstruct:excavator_head:0, Energetic Excavator Head
tconstruct:excavator_head:0, Vibrant Excavator Head
tconstruct:excavator_head:0, Red Excavator Head
tconstruct:excavator_head:0, Conductive Excavator Head
tconstruct:excavator_head:0, Pulsating Excavator Head
tconstruct:excavator_head:0, Dark Excavator Head
tconstruct:excavator_head:0, Souled Excavator Head
tconstruct:excavator_head:0, Excavator Head of the End
tconstruct:excavator_head:0, Fake-Iron Excavator Head
tconstruct:excavator_head:0, Wooden Excavator Head
tconstruct:excavator_head:0, Stone Excavator Head
tconstruct:excavator_head:0, Flint Excavator Head
tconstruct:excavator_head:0, Cactus Excavator Head
tconstruct:excavator_head:0, Bone Excavator Head
tconstruct:excavator_head:0, Obsidian Excavator Head
tconstruct:excavator_head:0, Prismarine Excavator Head
tconstruct:excavator_head:0, End Excavator Head
tconstruct:excavator_head:0, Paper Excavator Head
tconstruct:excavator_head:0, Sponge Excavator Head
tconstruct:excavator_head:0, Firewood Excavator Head
tconstruct:excavator_head:0, Iron Excavator Head
tconstruct:excavator_head:0, Pig Iron Excavator Head
tconstruct:excavator_head:0, Knightslime Excavator Head
tconstruct:excavator_head:0, Slime Excavator Head
tconstruct:excavator_head:0, Slime Excavator Head
tconstruct:excavator_head:0, Magma Slime Excavator Head
tconstruct:excavator_head:0, Netherrack Excavator Head
tconstruct:excavator_head:0, Cobalt Excavator Head
tconstruct:excavator_head:0, Ardite Excavator Head
tconstruct:excavator_head:0, Manyullyn Excavator Head
tconstruct:excavator_head:0, Copper Excavator Head
tconstruct:excavator_head:0, Bronze Excavator Head
tconstruct:excavator_head:0, Lead Excavator Head
tconstruct:excavator_head:0, Silver Excavator Head
tconstruct:excavator_head:0, Electrum Excavator Head
tconstruct:excavator_head:0, Steel Excavator Head
tconstruct:excavator_head:0, Infinity Excavator Head
tconstruct:excavator_head:0, Sapphire Excavator Head
tconstruct:excavator_head:0, Amethyst Excavator Head
tconstruct:excavator_head:0, Certus Quartz Excavator Head
tconstruct:excavator_head:0, Topaz Excavator Head
tconstruct:excavator_head:0, Tanzanite Excavator Head
tconstruct:excavator_head:0, Malachite Excavator Head
tconstruct:excavator_head:0, Invar Excavator Head
tconstruct:excavator_head:0, Alumite Excavator Head
tconstruct:excavator_head:0, Iridium Excavator Head
tconstruct:excavator_head:0, Fluix Crystal Excavator Head
tconstruct:excavator_head:0, Ruby Excavator Head
tconstruct:excavator_head:0, Peridot Excavator Head
tconstruct:excavator_head:0, Amber Excavator Head
tconstruct:excavator_head:0, Desh Excavator Head
tconstruct:excavator_head:0, Nickel Excavator Head
tconstruct:excavator_head:0, Emerald Excavator Head
tconstruct:kama_head:0, Electrical Kama Head
tconstruct:kama_head:0, Energetic Kama Head
tconstruct:kama_head:0, Vibrant Kama Head
tconstruct:kama_head:0, Red Kama Head
tconstruct:kama_head:0, Conductive Kama Head
tconstruct:kama_head:0, Pulsating Kama Head
tconstruct:kama_head:0, Dark Kama Head
tconstruct:kama_head:0, Souled Kama Head
tconstruct:kama_head:0, Kama Head of the End
tconstruct:kama_head:0, Fake-Iron Kama Head
tconstruct:kama_head:0, Wooden Kama Head
tconstruct:kama_head:0, Stone Kama Head
tconstruct:kama_head:0, Flint Kama Head
tconstruct:kama_head:0, Cactus Kama Head
tconstruct:kama_head:0, Bone Kama Head
tconstruct:kama_head:0, Obsidian Kama Head
tconstruct:kama_head:0, Prismarine Kama Head
tconstruct:kama_head:0, End Kama Head
tconstruct:kama_head:0, Paper Kama Head
tconstruct:kama_head:0, Sponge Kama Head
tconstruct:kama_head:0, Firewood Kama Head
tconstruct:kama_head:0, Iron Kama Head
tconstruct:kama_head:0, Pig Iron Kama Head
tconstruct:kama_head:0, Knightslime Kama Head
tconstruct:kama_head:0, Slime Kama Head
tconstruct:kama_head:0, Slime Kama Head
tconstruct:kama_head:0, Magma Slime Kama Head
tconstruct:kama_head:0, Netherrack Kama Head
tconstruct:kama_head:0, Cobalt Kama Head
tconstruct:kama_head:0, Ardite Kama Head
tconstruct:kama_head:0, Manyullyn Kama Head
tconstruct:kama_head:0, Copper Kama Head
tconstruct:kama_head:0, Bronze Kama Head
tconstruct:kama_head:0, Lead Kama Head
tconstruct:kama_head:0, Silver Kama Head
tconstruct:kama_head:0, Electrum Kama Head
tconstruct:kama_head:0, Steel Kama Head
tconstruct:kama_head:0, Infinity Kama Head
tconstruct:kama_head:0, Sapphire Kama Head
tconstruct:kama_head:0, Amethyst Kama Head
tconstruct:kama_head:0, Certus Quartz Kama Head
tconstruct:kama_head:0, Topaz Kama Head
tconstruct:kama_head:0, Tanzanite Kama Head
tconstruct:kama_head:0, Malachite Kama Head
tconstruct:kama_head:0, Invar Kama Head
tconstruct:kama_head:0, Alumite Kama Head
tconstruct:kama_head:0, Iridium Kama Head
tconstruct:kama_head:0, Fluix Crystal Kama Head
tconstruct:kama_head:0, Ruby Kama Head
tconstruct:kama_head:0, Peridot Kama Head
tconstruct:kama_head:0, Amber Kama Head
tconstruct:kama_head:0, Desh Kama Head
tconstruct:kama_head:0, Nickel Kama Head
tconstruct:kama_head:0, Emerald Kama Head
tconstruct:scythe_head:0, Electrical Scythe Head
tconstruct:scythe_head:0, Energetic Scythe Head
tconstruct:scythe_head:0, Vibrant Scythe Head
tconstruct:scythe_head:0, Red Scythe Head
tconstruct:scythe_head:0, Conductive Scythe Head
tconstruct:scythe_head:0, Pulsating Scythe Head
tconstruct:scythe_head:0, Dark Scythe Head
tconstruct:scythe_head:0, Souled Scythe Head
tconstruct:scythe_head:0, Scythe Head of the End
tconstruct:scythe_head:0, Fake-Iron Scythe Head
tconstruct:scythe_head:0, Wooden Scythe Head
tconstruct:scythe_head:0, Stone Scythe Head
tconstruct:scythe_head:0, Flint Scythe Head
tconstruct:scythe_head:0, Cactus Scythe Head
tconstruct:scythe_head:0, Bone Scythe Head
tconstruct:scythe_head:0, Obsidian Scythe Head
tconstruct:scythe_head:0, Prismarine Scythe Head
tconstruct:scythe_head:0, End Scythe Head
tconstruct:scythe_head:0, Paper Scythe Head
tconstruct:scythe_head:0, Sponge Scythe Head
tconstruct:scythe_head:0, Firewood Scythe Head
tconstruct:scythe_head:0, Iron Scythe Head
tconstruct:scythe_head:0, Pig Iron Scythe Head
tconstruct:scythe_head:0, Knightslime Scythe Head
tconstruct:scythe_head:0, Slime Scythe Head
tconstruct:scythe_head:0, Slime Scythe Head
tconstruct:scythe_head:0, Magma Slime Scythe Head
tconstruct:scythe_head:0, Netherrack Scythe Head
tconstruct:scythe_head:0, Cobalt Scythe Head
tconstruct:scythe_head:0, Ardite Scythe Head
tconstruct:scythe_head:0, Manyullyn Scythe Head
tconstruct:scythe_head:0, Copper Scythe Head
tconstruct:scythe_head:0, Bronze Scythe Head
tconstruct:scythe_head:0, Lead Scythe Head
tconstruct:scythe_head:0, Silver Scythe Head
tconstruct:scythe_head:0, Electrum Scythe Head
tconstruct:scythe_head:0, Steel Scythe Head
tconstruct:scythe_head:0, Infinity Scythe Head
tconstruct:scythe_head:0, Sapphire Scythe Head
tconstruct:scythe_head:0, Amethyst Scythe Head
tconstruct:scythe_head:0, Certus Quartz Scythe Head
tconstruct:scythe_head:0, Topaz Scythe Head
tconstruct:scythe_head:0, Tanzanite Scythe Head
tconstruct:scythe_head:0, Malachite Scythe Head
tconstruct:scythe_head:0, Invar Scythe Head
tconstruct:scythe_head:0, Alumite Scythe Head
tconstruct:scythe_head:0, Iridium Scythe Head
tconstruct:scythe_head:0, Fluix Crystal Scythe Head
tconstruct:scythe_head:0, Ruby Scythe Head
tconstruct:scythe_head:0, Peridot Scythe Head
tconstruct:scythe_head:0, Amber Scythe Head
tconstruct:scythe_head:0, Desh Scythe Head
tconstruct:scythe_head:0, Nickel Scythe Head
tconstruct:scythe_head:0, Emerald Scythe Head
tconstruct:pan_head:0, Electrical Pan
tconstruct:pan_head:0, Energetic Pan
tconstruct:pan_head:0, Vibrant Pan
tconstruct:pan_head:0, Red Pan
tconstruct:pan_head:0, Conductive Pan
tconstruct:pan_head:0, Pulsating Pan
tconstruct:pan_head:0, Dark Pan
tconstruct:pan_head:0, Souled Pan
tconstruct:pan_head:0, Pan of the End
tconstruct:pan_head:0, Fake-Iron Pan
tconstruct:pan_head:0, Wooden Pan
tconstruct:pan_head:0, Stone Pan
tconstruct:pan_head:0, Flint Pan
tconstruct:pan_head:0, Cactus Pan
tconstruct:pan_head:0, Bone Pan
tconstruct:pan_head:0, Obsidian Pan
tconstruct:pan_head:0, Prismarine Pan
tconstruct:pan_head:0, End Pan
tconstruct:pan_head:0, Paper Pan
tconstruct:pan_head:0, Sponge Pan
tconstruct:pan_head:0, Firewood Pan
tconstruct:pan_head:0, Iron Pan
tconstruct:pan_head:0, Pig Iron Pan
tconstruct:pan_head:0, Knightslime Pan
tconstruct:pan_head:0, Slime Pan
tconstruct:pan_head:0, Slime Pan
tconstruct:pan_head:0, Magma Slime Pan
tconstruct:pan_head:0, Netherrack Pan
tconstruct:pan_head:0, Cobalt Pan
tconstruct:pan_head:0, Ardite Pan
tconstruct:pan_head:0, Manyullyn Pan
tconstruct:pan_head:0, Copper Pan
tconstruct:pan_head:0, Bronze Pan
tconstruct:pan_head:0, Lead Pan
tconstruct:pan_head:0, Silver Pan
tconstruct:pan_head:0, Electrum Pan
tconstruct:pan_head:0, Steel Pan
tconstruct:pan_head:0, Infinity Pan
tconstruct:pan_head:0, Sapphire Pan
tconstruct:pan_head:0, Amethyst Pan
tconstruct:pan_head:0, Certus Quartz Pan
tconstruct:pan_head:0, Topaz Pan
tconstruct:pan_head:0, Tanzanite Pan
tconstruct:pan_head:0, Malachite Pan
tconstruct:pan_head:0, Invar Pan
tconstruct:pan_head:0, Alumite Pan
tconstruct:pan_head:0, Iridium Pan
tconstruct:pan_head:0, Fluix Crystal Pan
tconstruct:pan_head:0, Ruby Pan
tconstruct:pan_head:0, Peridot Pan
tconstruct:pan_head:0, Amber Pan
tconstruct:pan_head:0, Desh Pan
tconstruct:pan_head:0, Nickel Pan
tconstruct:pan_head:0, Emerald Pan
tconstruct:sign_head:0, Electrical Sign Plate
tconstruct:sign_head:0, Energetic Sign Plate
tconstruct:sign_head:0, Vibrant Sign Plate
tconstruct:sign_head:0, Red Sign Plate
tconstruct:sign_head:0, Conductive Sign Plate
tconstruct:sign_head:0, Pulsating Sign Plate
tconstruct:sign_head:0, Dark Sign Plate
tconstruct:sign_head:0, Souled Sign Plate
tconstruct:sign_head:0, Sign Plate of the End
tconstruct:sign_head:0, Fake-Iron Sign Plate
tconstruct:sign_head:0, Wooden Sign Plate
tconstruct:sign_head:0, Stone Sign Plate
tconstruct:sign_head:0, Flint Sign Plate
tconstruct:sign_head:0, Cactus Sign Plate
tconstruct:sign_head:0, Bone Sign Plate
tconstruct:sign_head:0, Obsidian Sign Plate
tconstruct:sign_head:0, Prismarine Sign Plate
tconstruct:sign_head:0, End Sign Plate
tconstruct:sign_head:0, Paper Sign Plate
tconstruct:sign_head:0, Sponge Sign Plate
tconstruct:sign_head:0, Firewood Sign Plate
tconstruct:sign_head:0, Iron Sign Plate
tconstruct:sign_head:0, Pig Iron Sign Plate
tconstruct:sign_head:0, Knightslime Sign Plate
tconstruct:sign_head:0, Slime Sign Plate
tconstruct:sign_head:0, Slime Sign Plate
tconstruct:sign_head:0, Magma Slime Sign Plate
tconstruct:sign_head:0, Netherrack Sign Plate
tconstruct:sign_head:0, Cobalt Sign Plate
tconstruct:sign_head:0, Ardite Sign Plate
tconstruct:sign_head:0, Manyullyn Sign Plate
tconstruct:sign_head:0, Copper Sign Plate
tconstruct:sign_head:0, Bronze Sign Plate
tconstruct:sign_head:0, Lead Sign Plate
tconstruct:sign_head:0, Silver Sign Plate
tconstruct:sign_head:0, Electrum Sign Plate
tconstruct:sign_head:0, Steel Sign Plate
tconstruct:sign_head:0, Infinity Sign Plate
tconstruct:sign_head:0, Sapphire Sign Plate
tconstruct:sign_head:0, Amethyst Sign Plate
tconstruct:sign_head:0, Certus Quartz Sign Plate
tconstruct:sign_head:0, Topaz Sign Plate
tconstruct:sign_head:0, Tanzanite Sign Plate
tconstruct:sign_head:0, Malachite Sign Plate
tconstruct:sign_head:0, Invar Sign Plate
tconstruct:sign_head:0, Alumite Sign Plate
tconstruct:sign_head:0, Iridium Sign Plate
tconstruct:sign_head:0, Fluix Crystal Sign Plate
tconstruct:sign_head:0, Ruby Sign Plate
tconstruct:sign_head:0, Peridot Sign Plate
tconstruct:sign_head:0, Amber Sign Plate
tconstruct:sign_head:0, Desh Sign Plate
tconstruct:sign_head:0, Nickel Sign Plate
tconstruct:sign_head:0, Emerald Sign Plate
tconstruct:tool_rod:0, Electrical Tool Rod
tconstruct:tool_rod:0, Energetic Tool Rod
tconstruct:tool_rod:0, Vibrant Tool Rod
tconstruct:tool_rod:0, Red Tool Rod
tconstruct:tool_rod:0, Conductive Tool Rod
tconstruct:tool_rod:0, Pulsating Tool Rod
tconstruct:tool_rod:0, Dark Tool Rod
tconstruct:tool_rod:0, Souled Tool Rod
tconstruct:tool_rod:0, Tool Rod of the End
tconstruct:tool_rod:0, Fake-Iron Tool Rod
tconstruct:tool_rod:0, Wooden Tool Rod
tconstruct:tool_rod:0, Stone Tool Rod
tconstruct:tool_rod:0, Flint Tool Rod
tconstruct:tool_rod:0, Cactus Tool Rod
tconstruct:tool_rod:0, Bone Tool Rod
tconstruct:tool_rod:0, Obsidian Tool Rod
tconstruct:tool_rod:0, Prismarine Tool Rod
tconstruct:tool_rod:0, End Tool Rod
tconstruct:tool_rod:0, Paper Tool Rod
tconstruct:tool_rod:0, Sponge Tool Rod
tconstruct:tool_rod:0, Firewood Tool Rod
tconstruct:tool_rod:0, Iron Tool Rod
tconstruct:tool_rod:0, Pig Iron Tool Rod
tconstruct:tool_rod:0, Knightslime Tool Rod
tconstruct:tool_rod:0, Slime Tool Rod
tconstruct:tool_rod:0, Slime Tool Rod
tconstruct:tool_rod:0, Magma Slime Tool Rod
tconstruct:tool_rod:0, Netherrack Tool Rod
tconstruct:tool_rod:0, Cobalt Tool Rod
tconstruct:tool_rod:0, Ardite Tool Rod
tconstruct:tool_rod:0, Manyullyn Tool Rod
tconstruct:tool_rod:0, Copper Tool Rod
tconstruct:tool_rod:0, Bronze Tool Rod
tconstruct:tool_rod:0, Lead Tool Rod
tconstruct:tool_rod:0, Silver Tool Rod
tconstruct:tool_rod:0, Electrum Tool Rod
tconstruct:tool_rod:0, Steel Tool Rod
tconstruct:tool_rod:0, Infinity Tool Rod
tconstruct:tool_rod:0, Sapphire Tool Rod
tconstruct:tool_rod:0, Amethyst Tool Rod
tconstruct:tool_rod:0, Certus Quartz Tool Rod
tconstruct:tool_rod:0, Topaz Tool Rod
tconstruct:tool_rod:0, Tanzanite Tool Rod
tconstruct:tool_rod:0, Malachite Tool Rod
tconstruct:tool_rod:0, Invar Tool Rod
tconstruct:tool_rod:0, Alumite Tool Rod
tconstruct:tool_rod:0, Iridium Tool Rod
tconstruct:tool_rod:0, Fluix Crystal Tool Rod
tconstruct:tool_rod:0, Ruby Tool Rod
tconstruct:tool_rod:0, Peridot Tool Rod
tconstruct:tool_rod:0, Amber Tool Rod
tconstruct:tool_rod:0, Desh Tool Rod
tconstruct:tool_rod:0, Nickel Tool Rod
tconstruct:tool_rod:0, Emerald Tool Rod
tconstruct:tough_tool_rod:0, Electrical Tough Tool Rod
